timestamp,severity,checker,module,message
2025-12-20 00:00:09.330000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> HZPD19
2025-12-20 00:00:29.253000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> HZPD19
2025-12-20 00:00:49.198000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> HZPD19
2025-12-20 00:01:09.519000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> HZPD19
2025-12-20 00:01:29.243000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> HZPD19
2025-12-20 00:01:33.094000,HIGH,warning_checker,IDMan,Ignoring new ID: JSFS45 because is equal to id to process
2025-12-20 00:01:49.183000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> HZPD19
2025-12-20 00:02:10.215000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> HZPD19
2025-12-20 00:06:44.366000,HIGH,warning_checker,IDMan,Ignoring new ID: RRFG95 because is equal to id to process
2025-12-20 00:07:11.560000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-20 00:07:11.576000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-20 00:08:00.243000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace solidVolume
2025-12-20 00:08:00.243000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace useReferenceSolidVolumeData
2025-12-20 00:08:00.243000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeReference
2025-12-20 00:08:00.243000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-20 00:08:00.243000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace useReferenceStereoVolumeData
2025-12-20 00:08:00.243000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeReference
2025-12-20 00:08:00.243000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-20 00:08:00.243000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace weight
2025-12-20 00:08:00.243000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace weightVolumeRatio
2025-12-20 00:08:00.259000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace weightVolumeValidRange
2025-12-20 00:08:00.259000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace weight_volume_ratio_fulfilment
2025-12-20 00:08:01.462000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-20 00:08:01.493000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-20 00:09:04.154000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-20 00:09:04.154000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-20 00:09:13.740000,HIGH,warning_checker,IDMan,Ignoring new ID: PYFF82 because is equal to id to process
2025-12-20 00:11:04.818000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-20 00:11:04.834000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-20 00:12:08.446000,HIGH,warning_checker,IDMan,Ignoring new ID: PZRX44 because is equal to id to process
2025-12-20 00:13:34.041000,HIGH,warning_checker,IDMan,Ignoring new ID: PZRX38 because is equal to id to process
2025-12-20 00:15:23.198000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-20 00:15:23.198000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-20 00:15:34.280000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-20 00:15:34.296000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-20 00:18:03.900000,HIGH,warning_checker,MsmSystem,"Illegal change of state, from WAITING to READY"
2025-12-20 00:18:12.879000,HIGH,warning_checker,IDMan,Ignoring new ID: PYFF81 because is equal to id to process
2025-12-20 00:18:27.985000,HIGH,warning_checker,IDMan,Ignoring new ID: PYFF81 because is equal to id to process
2025-12-20 00:19:15.734000,HIGH,warning_checker,IDMan,Ignoring new ID: PSPZ82 because is equal to id to process
2025-12-20 00:19:51.481000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> PYFF81
2025-12-20 00:21:46.448000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-20 00:21:46.448000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-20 00:21:58.779000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-20 00:21:58.795000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-20 00:28:30.661000,HIGH,warning_checker,IDMan,Ignoring new ID: PSPZ91 because is equal to id to process
2025-12-20 00:29:25.919000,HIGH,warning_checker,IDMan,Ignoring new ID: US1224 because is equal to id to process
2025-12-20 00:29:30.771000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> US1224
2025-12-20 00:29:48.979000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> US1224
2025-12-20 00:30:09.707000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> US1224
2025-12-20 00:30:23.150000,HIGH,warning_checker,MsmSystem,"Illegal change of state, from WAITING to READY"
2025-12-20 00:30:31.254000,HIGH,warning_checker,IDMan,Ignoring new ID: RFSG27 because is equal to id to process
2025-12-20 00:30:31.379000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> US1224
2025-12-20 00:30:49.224000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> US1224
2025-12-20 00:31:27.640000,HIGH,warning_checker,IDMan,Ignoring new ID: SGXP94 because is equal to id to process
2025-12-20 00:31:29.658000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> SGXP94
2025-12-20 00:31:49.257000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> SGXP94
2025-12-20 00:32:07.837000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-20 00:32:07.837000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-20 00:32:08.934000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> SGXP94
2025-12-20 00:32:28.740000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> SGXP94
2025-12-20 00:32:49.204000,HIGH,warning_checker,IDMan,Ignoring new ID: SGXP93 because is equal to id to process
2025-12-20 00:32:49.532000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> SGXP93
2025-12-20 00:33:08.587000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-20 00:33:08.587000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-20 00:33:09.544000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> SGXP93
2025-12-20 00:33:30.281000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> SGXP93
2025-12-20 00:33:33.439000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> JPWB87
2025-12-20 00:33:39.796000,HIGH,warning_checker,IDMan,Ignoring new ID: JPWB87 because is equal to id to process
2025-12-20 00:33:49.088000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> SGXP93
2025-12-20 00:33:52.200000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> JPWB87
2025-12-20 00:33:54.904000,HIGH,warning_checker,IDMan,Ignoring new ID: JPWB87 because is equal to id to process
2025-12-20 00:34:12.995000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> JPWB87
2025-12-20 00:34:23.253000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-20 00:34:23.253000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-20 00:34:28.829000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> JPWB87
2025-12-20 00:34:48.846000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> JPWB87
2025-12-20 00:35:21.940000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-20 00:35:21.956000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-20 00:36:10.270000,HIGH,warning_checker,IDMan,Ignoring new ID: RZHR12 because is equal to id to process
2025-12-20 00:36:10.770000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> RZHR12
2025-12-20 00:36:29.689000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> RZHR12
2025-12-20 00:36:49.704000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> RZHR12
2025-12-20 00:37:10.960000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> RZHR12
2025-12-20 00:37:12.585000,HIGH,warning_checker,IDMan,Ignoring new ID: SGXP88 because is equal to id to process
2025-12-20 00:37:29.037000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> RZHR12
2025-12-20 00:37:48.958000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> RZHR12
2025-12-20 00:38:09.272000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> RZHR12
2025-12-20 00:38:40.749000,HIGH,warning_checker,MsmSystem,[LM-CNA3-M-0000541339] Capture timed out waiting for end of capture
2025-12-20 00:38:40.749000,HIGH,warning_checker,MsmSystem,"[LM-CNA3-M-0000541339] Capture timed out, stopping lasers and speed system"
2025-12-20 00:38:56.856000,HIGH,warning_checker,IDMan,Ignoring new ID: RJYS46 because is equal to id in the queue RJYS46
2025-12-20 00:39:08.834000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-20 00:39:08.850000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-20 00:39:11.944000,HIGH,warning_checker,IDMan,Ignoring new ID: RJYS46 because is equal to id to process
2025-12-20 00:39:31.566000,HIGH,error_checker,TraceGetTask,[LM-CNA3-M-0000541339] Error reading data 'truckClassification' from the event
2025-12-20 00:40:39.977000,HIGH,warning_checker,IDMan,Ignoring new ID: SFGZ24 because is equal to id to process
2025-12-20 00:40:55.126000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> SGXP88
2025-12-20 00:43:00.826000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> SGXP88
2025-12-20 00:43:59.917000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-20 00:43:59.917000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-20 00:45:35.301000,HIGH,warning_checker,IDMan,Ignoring new ID: PSPZ97 because is equal to id to process
2025-12-20 00:47:57.488000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-20 00:47:57.504000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-20 00:49:32.857000,HIGH,warning_checker,IDMan,Ignoring new ID: SGXP88 because is equal to id to process
2025-12-20 00:52:45.354000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-20 00:52:45.370000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-20 00:53:03.683000,HIGH,warning_checker,IDMan,Ignoring new ID: DPGF50 because is equal to id to process
2025-12-20 00:53:18.818000,HIGH,warning_checker,IDMan,Ignoring new ID: DPGF50 because is equal to id to process
2025-12-20 00:56:07.303000,HIGH,warning_checker,IDMan,Ignoring new ID: WR7352 because is equal to id to process
2025-12-20 00:56:10.319000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> WR7352
2025-12-20 00:56:10.975000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace solidVolume
2025-12-20 00:56:10.975000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace useReferenceSolidVolumeData
2025-12-20 00:56:10.991000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-20 00:56:10.991000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace useReferenceStereoVolumeData
2025-12-20 00:56:11.007000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-20 00:56:11.022000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace weightVolumeRatio
2025-12-20 00:56:11.022000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace weightVolumeValidRange
2025-12-20 00:56:11.022000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace weight_volume_ratio_fulfilment
2025-12-20 00:56:29.474000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> WR7352
2025-12-20 00:56:50.340000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> WR7352
2025-12-20 00:56:58.015000,HIGH,warning_checker,IDMan,Ignoring new ID: RWDG17 because is equal to id to process
2025-12-20 00:57:11.169000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> WR7352
2025-12-20 00:57:28.857000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> WR7352
2025-12-20 00:57:59.136000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> WR7352
2025-12-20 00:58:06.453000,HIGH,warning_checker,IDMan,Ignoring new ID: PFPH45 because is equal to id to process
2025-12-20 00:58:09.877000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> PFPH45
2025-12-20 00:58:13.065000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> WR7352
2025-12-20 00:58:28.800000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> PFPH45
2025-12-20 00:58:31.920000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> WR7352
2025-12-20 00:58:49.244000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> PFPH45
2025-12-20 00:58:52.373000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> WR7352
2025-12-20 00:59:13.779000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> PFPH45
2025-12-20 00:59:13.857000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> WR7352
2025-12-20 00:59:28.805000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> PFPH45
2025-12-20 00:59:29.539000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-20 00:59:29.555000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-20 00:59:31.885000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> WR7352
2025-12-20 00:59:43.147000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-20 00:59:43.147000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-20 01:00:00.752000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> WR7352
2025-12-20 01:00:09.228000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:00:12.245000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-20 01:00:12.260000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-20 01:00:12.354000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> WR7352
2025-12-20 01:00:20.179000,HIGH,warning_checker,IDMan,Ignoring new ID: CGRG67 because is equal to id to process
2025-12-20 01:00:28.886000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:00:32.026000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> WR7352
2025-12-20 01:00:48.781000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:00:51.911000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> WR7352
2025-12-20 01:01:10.314000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:01:11.940000,HIGH,warning_checker,IDMan,Ignoring new ID: RHDS52 because is equal to id to process
2025-12-20 01:01:13.457000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> WR7352
2025-12-20 01:01:29.737000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:01:32.864000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> WR7352
2025-12-20 01:01:51.392000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:01:54.539000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> WR7352
2025-12-20 01:02:09.907000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:02:13.366000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> WR7352
2025-12-20 01:02:24.920000,HIGH,warning_checker,IDMan,Ignoring new ID: RKLF19 because is equal to id to process
2025-12-20 01:02:28.210000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:02:30.351000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:02:34.996000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> WR7352
2025-12-20 01:02:40.028000,HIGH,warning_checker,IDMan,Ignoring new ID: RKLF19 because is equal to id to process
2025-12-20 01:02:50.738000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:02:54.009000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> WR7352
2025-12-20 01:03:09.906000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:03:13.006000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> WR7352
2025-12-20 01:03:30.878000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:03:34.020000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> WR7352
2025-12-20 01:03:38.382000,HIGH,warning_checker,IDMan,Ignoring new ID: WR7352 because is equal to id to process
2025-12-20 01:03:49.842000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:03:52.970000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> WR7352
2025-12-20 01:03:53.501000,HIGH,warning_checker,IDMan,Ignoring new ID: WR7352 because is equal to id to process
2025-12-20 01:04:16.544000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> RHDS52
2025-12-20 01:04:16.544000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:04:19.689000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> WR7352
2025-12-20 01:04:30.600000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:04:33.809000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> WR7352
2025-12-20 01:04:50.288000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:04:50.790000,HIGH,warning_checker,IDMan,Ignoring new ID: SZVR97 because is equal to id to process
2025-12-20 01:04:53.422000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> WR7352
2025-12-20 01:05:05.816000,HIGH,warning_checker,IDMan,Ignoring new ID: SZVR97 because is equal to id to process
2025-12-20 01:05:12.535000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:05:15.897000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> WR7352
2025-12-20 01:05:30.463000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:05:33.698000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> WR7352
2025-12-20 01:06:09.987000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:06:15.873000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-20 01:06:15.873000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-20 01:06:31.608000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:06:40.006000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-20 01:06:40.006000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-20 01:06:40.131000,HIGH,warning_checker,IDMan,Ignoring new ID: RDXP51 because is equal to id to process
2025-12-20 01:06:50.012000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:06:55.160000,HIGH,warning_checker,IDMan,Ignoring new ID: RDXP51 because is equal to id to process
2025-12-20 01:07:09.329000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:07:29.440000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:07:49.497000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-20 01:07:49.497000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-20 01:07:50.186000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:08:08.882000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:08:29.628000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:08:38.538000,HIGH,warning_checker,IDMan,Ignoring new ID: CGRG67 because is equal to id to process
2025-12-20 01:08:48.811000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:09:09.198000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:09:29.366000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:09:49.730000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:10:02.844000,HIGH,warning_checker,IDMan,Ignoring new ID: RHDS52 because is equal to id to process
2025-12-20 01:10:09.674000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:10:38.425000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-20 01:10:38.425000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-20 01:10:48.963000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:11:07.069000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-20 01:11:07.069000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-20 01:11:08.945000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:11:28.850000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:11:50.516000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:12:09.175000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:12:28.794000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:12:29.701000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-20 01:12:29.701000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-20 01:12:40.316000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CGRG67
2025-12-20 01:15:10.870000,HIGH,warning_checker,IDMan,Ignoring new ID: RJYS66 because is equal to id to process
2025-12-20 01:17:30.254000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-20 01:17:30.269000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-20 01:22:16.133000,HIGH,warning_checker,IDMan,Ignoring new ID: RRFG97 because is equal to id to process
2025-12-20 01:27:44.075000,HIGH,warning_checker,IDMan,Ignoring new ID: RHDS54 because is equal to id to process
2025-12-20 01:29:29.313000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> YR4524
2025-12-20 01:29:40.712000,HIGH,warning_checker,IDMan,Ignoring new ID: YR4524 because is equal to id to process
2025-12-20 01:29:48.813000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> YR4524
2025-12-20 01:30:15.058000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> YR4524
2025-12-20 01:30:28.742000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> YR4524
2025-12-20 01:30:46.779000,HIGH,warning_checker,MsmSystem,"Illegal change of state, from STARTING to READY"
2025-12-20 01:30:50.205000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CYRF29
2025-12-20 01:30:50.236000,HIGH,warning_checker,IDMan,Ignoring new ID: CYRF29 because is equal to id to process
2025-12-20 01:30:59.960000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> YR4524
2025-12-20 01:31:14.892000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CYRF29
2025-12-20 01:31:14.908000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> YR4524
2025-12-20 01:31:18.156000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> YR4524
2025-12-20 01:31:29.623000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CYRF29
2025-12-20 01:31:32.749000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> YR4524
2025-12-20 01:31:50.977000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CYRF29
2025-12-20 01:31:52.326000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> RHDS54
2025-12-20 01:31:54.098000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> YR4524
2025-12-20 01:32:05.499000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-20 01:32:05.499000,HIGH,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-20 01:32:10.933000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CYRF29
2025-12-20 01:32:28.817000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CYRF29
2025-12-20 01:32:51.491000,HIGH,error_checker,WebserviceManager,No se puede encontrar evento con truck_id -> CYRF29
